StartDate,study_id,withdraw,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,date,bpns_gen_1,bpns_gen_2,bpns_gen_3,bpns_gen_4,bpns_gen_5,bpns_gen_6,bpns_gen_7,bpns_gen_8,bpns_gen_9,bpns_gen_10,bpns_gen_11,bpns_gen_12,bpns_gen_13,bpns_gen_14,bpns_gen_15,bpns_gen_16,bpns_gen_17,bpns_gen_18,bpns_gen_19,bpns_gen_20,bpns_gen_21,bpns_gen_22,bpns_gen_23,bpns_gen_24,bpns_gen_25,bfi_1,bfi_2,bfi_3,bfi_4,bfi_5,bfi_6,bfi_7,bfi_8,bfi_9,bfi_10,bfi_11,bfi_12,bfi_13,bfi_14,bfi_15,bfi_16,bfi_17,bfi_18,bfi_19,bfi_20,bfi_21,bfi_22,bfi_23,bfi_24,bfi_25,bfi_26,bfi_27,bfi_28,bfi_29,bfi_30,bfi_31,bfi_32,bfi_33,bfi_34,bfi_35,bfi_36,bfi_37,bfi_38,bfi_39,bfi_40,bfi_41,bfi_42,bfi_43,bfi_44,bfi_45,afi_1,afi_2,afi_3,afi_4,afi_5,afi_6,afi_7,afi_8,afi_9,afi_10,afi_11,afi_12,afi_13,afi_14,afi_15,afi_16,authentic_1,authentic_2,authentic_3,authentic_4,authentic_5,authentic_6,authentic_7,authentic_8,authentic_9,authentic_10,authentic_11,authentic_12,authentic_13,selfreflect_1,selfreflect_2,selfreflect_3,selfreflect_4,selfreflect_5,selfreflect_6,selfreflect_7,selfreflect_8,selfreflect_9,selfreflect_10,selfreflect_11,selfreflect_12,selfreflect_13,gender,gender_3_TEXT,Q42,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,iphone,consent,consent1,consent2,Q12,Q20,Q53,Q32,Q35,Q31,Q52,Q30,Q37,Q38,Q39,Q51,Q40,Q50,Q51.0
2019-04-22T10:20:27Z,184,NA,2019-04-22T10:31:59Z,0,100,691,1,2019-04-22T10:31:59Z,15,4,6,6,7,3,2,4,2,7,7,7,7,3,1,1,1,5,5,5,5,2,3,2,2,2,4,1,3,2,5,1,5,4,2,4,5,1,5,4,2,5,4,2,5,4,1,NA,1,1,5,5,1,3,4,5,3,5,4,3,5,3,2,4,4,5,3,5,5,5,5,4,5,4,3,4,2,1,2,1,5,4,2,4,4,3,1,5,1,2,2,2,1,2,2,5,1,5,1,3,2,4,2,5,5,5,3,7,10,8,2,4,5,2,,4,NA,1,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-19T19:50:33Z,185,NA,2019-04-19T19:53:04Z,0,12,151,0,2019-04-26T19:53:04Z,12,6,7,5,6,3,3,3,3,7,7,6,7,1,1,1,1,6,6,4,6,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-15T23:23:24Z,186,NA,2019-04-15T23:35:13Z,0,100,709,1,2019-04-15T23:35:14Z,8,4,5,5,5,4,2,2,3,5,5,4,5,3,4,2,3,6,6,6,6,4,5,3,3,2,3,3,4,4,4,4,4,4,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,2,4,4,4,4,4,4,5,3,4,2,4,4,3,4,4,2,5,3,3,4,4,4,3,3,4,3,4,3,4,4,4,3,1,5,3,3,2,3,3,2,3,4,3,4,3,3,5,6,5,4,6,5,6,7,6,6,3,4,5,1,,4,NA,NA,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-22T19:19:08Z,187,NA,2019-04-22T19:27:41Z,0,100,513,1,2019-04-22T19:27:42Z,15,4,3,3,4,5,4,5,5,5,5,5,5,3,3,4,3,4,4,4,4,5,5,6,4,2,2,3,3,4,3,3,3,4,2,4,2,2,4,3,4,2,4,4,4,4,3,4,4,1,5,4,4,3,4,4,3,3,3,2,4,3,4,5,4,3,4,3,4,2,5,3,4,3,3,3,3,3,4,4,5,4,4,4,5,4,1,5,4,4,3,3,4,3,4,3,2,3,3,3,7,7,7,2,8,8,2,5,2,1,8,7,5,2,,3,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-16T08:11:13Z,188,NA,2019-04-16T08:17:46Z,0,100,392,1,2019-04-16T08:17:46Z,9,4,5,6,3,4,1,3,2,2,3,3,4,3,2,3,3,4,4,3,4,2,2,2,4,2,2,3,3,3,4,4,3,3,5,4,3,2,4,2,4,2,3,3,3,4,4,2,4,5,4,2,3,3,4,3,4,2,4,5,3,2,4,4,2,3,2,2,3,2,5,2,3,2,3,2,2,2,4,1,1,2,3,3,3,1,1,4,2,2,2,1,1,2,2,3,1,2,2,3,3,2,1,5,4,6,6,8,9,9,3,7,5,2,,3,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-16T08:46:23Z,189,NA,2019-04-16T08:58:40Z,0,100,737,1,2019-04-16T08:58:40Z,9,3,4,5,3,6,5,5,5,6,6,6,6,3,6,2,2,3,4,4,3,4,6,5,6,2,4,2,4,2,4,2,3,4,4,4,4,2,4,3,3,4,4,4,2,4,2,4,3,4,4,4,2,3,1,2,3,4,4,3,3,4,3,3,2,3,3,4,4,2,5,2,3,3,3,3,4,3,3,1,4,2,2,3,2,2,1,4,3,2,2,2,4,3,4,3,2,2,2,3,3,4,3,5,3,3,7,8,7,7,3,5,5,1,,3,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-22T12:50:48Z,190,NA,2019-04-22T13:02:37Z,0,100,708,1,2019-04-22T13:02:37Z,15,7,6,6,5,7,4,6,6,6,7,7,7,4,3,3,4,5,6,5,6,3,3,5,3,2,3,2,4,3,4,3,5,2,3,4,3,1,5,4,5,4,4,2,5,5,3,4,2,4,4,3,4,5,4,4,4,4,5,5,4,3,2,4,4,5,2,4,4,3,5,4,5,5,5,5,5,5,4,2,5,5,5,5,4,5,1,5,2,3,3,3,4,1,5,5,1,5,1,3,10,10,9,2,10,10,1,6,2,4,10,10,5,2,,3,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-12T10:59:19Z,191,NA,2019-04-12T11:20:21Z,0,100,1262,1,2019-04-12T11:20:22Z,5,5,6,6,4,3,2,6,6,6,7,7,7,1,1,3,1,3,6,6,4,3,6,7,6,2,5,1,5,3,5,1,5,1,2,5,5,1,5,4,5,5,4,4,5,5,1,5,3,5,2,5,2,5,2,5,1,4,4,5,1,5,2,1,4,4,1,5,5,5,5,5,5,5,5,5,3,3,5,1,5,5,5,5,5,5,1,5,5,1,1,5,1,1,5,5,1,5,1,3,9,1,9,4,6,9,0,5,10,8,1,8,5,2,,3,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,10,NA,2,1,NA,NA,NA,1,NA,NA
2019-04-12T13:05:36Z,192,NA,2019-04-12T13:42:56Z,0,100,2239,1,2019-04-12T13:42:56Z,5,3,5,5,4,5,5,7,5,6,6,6,5,3,1,1,2,4,6,6,3,4,6,5,6,2,4,3,4,2,5,3,4,3,3,4,2,1,5,2,4,2,5,3,2,5,3,4,5,4,3,4,1,2,1,2,4,4,2,5,5,2,2,2,2,5,4,5,5,1,5,2,4,3,4,3,2,2,3,2,3,4,3,4,4,3,1,3,2,3,2,3,3,3,3,4,4,4,4,3,8,4,2,3,5,6,1,8,6,6,3,6,5,1,,4,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2019-04-21T13:18:09Z,193,NA,2019-04-21T13:27:57Z,0,100,588,1,2019-04-21T13:27:58Z,14,6,4,5,3,4,3,4,4,5,4,4,6,3,3,3,3,3,5,4,6,3,5,5,6,2,2,2,3,3,4,2,3,4,3,4,2,1,3,3,4,2,3,3,5,5,5,2,4,4,4,2,3,3,3,4,4,3,3,3,3,2,3,3,4,5,2,2,4,2,5,2,3,3,3,3,3,4,4,3,3,5,3,4,3,3,1,5,4,3,2,2,3,4,3,3,4,4,4,3,5,8,10,1,7,6,4,1,1,3,3,5,5,1,,5,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-23T17:39:02Z,194,NA,2019-04-23T17:51:17Z,0,100,734,1,2019-04-23T17:51:17Z,16,2,2,3,5,6,5,6,7,4,4,6,4,2,1,2,4,7,6,5,4,3,6,6,7,2,3,2,3,4,3,5,5,5,4,5,4,1,4,4,5,3,5,5,5,5,3,5,5,2,4,3,5,4,4,4,5,4,4,3,3,3,4,1,4,5,1,2,5,1,5,2,3,3,2,3,2,1,2,1,3,5,4,5,4,4,1,4,4,2,1,1,2,4,4,2,4,2,4,3,10,10,10,0,6,10,0,0,0,0,7,10,5,1,,3,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-22T23:01:51Z,195,NA,2019-04-22T23:12:56Z,0,100,664,1,2019-04-22T23:12:57Z,16,2,2,2,2,5,3,2,6,4,6,6,6,2,1,1,2,4,4,4,2,6,6,4,4,2,2,4,4,4,3,3,4,4,4,3,3,1,4,4,4,3,2,2,3,2,4,3,4,4,3,1,3,1,4,3,4,4,4,4,4,3,1,3,4,5,4,3,4,3,5,3,3,3,3,3,2,2,1,1,1,2,3,3,3,3,1,4,2,3,3,3,3,3,3,4,2,5,1,3,5,8,7,2,8,7,3,7,3,5,8,7,5,2,,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
NA,196,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-22T14:22:22Z,197,NA,2019-04-22T14:32:01Z,0,100,579,1,2019-04-22T14:32:02Z,15,7,6,6,6,4,3,NA,3,6,7,7,7,1,2,6,1,7,6,6,6,1,2,1,1,2,4,3,3,1,4,4,4,3,3,5,4,4,4,3,4,4,4,2,3,4,2,4,2,4,5,4,2,3,2,4,2,4,4,4,4,4,2,4,2,4,3,5,2,4,5,4,4,4,3,4,4,4,4,5,4,4,4,4,4,4,1,4,1,3,4,2,4,1,4,4,1,4,3,3,6,1,5,4,6,3,2,4,9,4,6,5,5,1,,3,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,4,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-23T14:04:41Z,198,NA,2019-04-23T14:16:00Z,0,100,679,1,2019-04-23T14:16:01Z,16,5,4,4,3,5,4,5,3,5,7,6,6,2,2,4,2,4,3,4,4,6,4,5,5,2,5,4,2,2,3,2,2,5,4,3,4,2,3,3,4,3,4,1,2,4,1,3,5,5,4,5,2,3,4,5,3,3,3,4,4,5,3,5,2,5,1,4,5,3,5,4,3,5,4,4,4,3,4,4,5,5,4,5,5,5,1,3,2,4,2,4,4,4,3,2,4,3,4,3,8,6,0,3,8,8,4,3,1,2,5,6,5,2,,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-23T13:35:38Z,199,NA,2019-04-23T13:49:13Z,0,100,815,1,2019-04-23T13:49:14Z,16,3,2,2,3,5,5,5,4,5,4,3,4,5,4,5,4,3,3,3,3,4,5,5,4,2,3,3,4,4,4,5,4,4,4,4,3,4,4,4,4,5,4,5,4,4,4,4,4,2,3,2,4,4,4,4,4,5,4,4,3,4,4,4,3,4,1,5,4,4,5,4,3,3,3,3,4,3,4,3,3,4,4,4,4,4,1,4,5,2,2,3,3,4,4,4,2,3,5,3,6,6,5,0,5,7,1,7,2,4,7,8,5,2,,4,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,6,NA,NA,NA,NA,1,NA,NA,NA,NA
NA,200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-22T19:32:20Z,201,NA,2019-04-22T19:46:54Z,0,100,874,1,2019-04-22T19:46:54Z,15,5,5,5,2,3,2,3,3,6,5,5,7,3,2,2,2,6,7,6,6,2,2,2,1,2,4,2,5,4,4,3,5,2,3,4,2,1,5,4,4,2,4,2,4,4,3,2,1,2,3,3,2,4,4,1,2,5,2,4,2,3,1,4,3,5,4,4,4,2,5,3,4,4,4,4,1,1,2,1,3,5,4,5,5,NA,1,4,2,3,2,2,4,2,4,4,2,3,1,3,9,9,6,0,9,10,1,6,2,2,9,8,5,2,,2,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-13T13:20:41Z,202,NA,2019-04-13T13:28:44Z,0,100,482,1,2019-04-13T13:28:45Z,6,7,4,5,5,5,4,4,5,6,6,5,5,6,5,6,3,3,5,5,5,6,6,7,6,2,3,4,4,5,5,4,4,3,1,4,2,4,5,5,4,3,5,4,5,2,4,4,4,1,3,4,4,3,5,3,5,4,2,2,4,2,4,3,5,4,4,4,3,1,5,3,3,3,3,3,4,4,4,4,4,3,4,5,5,4,1,3,5,5,4,4,3,NA,3,2,4,4,4,3,8,7,7,6,7,8,3,5,3,7,7,9,5,2,,3,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,11,NA,2,1,NA,NA,NA,1,NA,NA
2019-04-22T21:14:50Z,203,NA,2019-04-23T17:34:36Z,0,10,73186,0,2019-04-30T17:34:38Z,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-16T11:04:05Z,204,NA,2019-04-16T11:14:24Z,0,100,619,1,2019-04-16T11:14:25Z,9,7,7,7,7,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,1,1,2,5,1,5,1,4,1,5,1,5,5,5,1,5,2,4,5,5,1,1,4,1,5,4,5,1,4,1,5,1,5,1,5,5,5,3,5,1,5,1,5,1,5,1,4,5,5,4,5,4,5,1,1,1,1,1,4,1,5,4,2,1,5,1,1,1,1,1,5,5,5,1,5,1,3,6,6,6,7,7,8,0,5,4,7,8,10,5,2,,2,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-22T15:51:44Z,205,NA,2019-04-22T16:02:37Z,0,100,653,1,2019-04-22T16:02:38Z,15,5,3,4,4,3,2,3,4,6,6,6,6,2,2,2,2,4,5,4,4,3,6,5,3,2,4,2,2,4,3,4,4,1,2,4,1,1,4,5,4,4,4,3,5,2,4,4,4,2,2,1,1,4,4,2,5,5,2,2,5,4,1,4,5,2,4,5,4,4,5,3,3,4,2,4,3,3,2,2,4,4,3,3,3,3,1,5,3,5,2,3,5,2,4,4,2,4,2,3,8,7,8,2,8,7,2,8,2,5,5,9,5,2,,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,4,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-15T17:28:49Z,206,NA,2019-04-15T17:32:46Z,0,100,237,1,2019-04-15T17:32:47Z,8,4,4,3,3,4,3,5,4,5,3,4,3,2,3,3,5,5,4,4,4,4,4,1,4,4,2,3,3,5,3,1,3,3,2,2,4,2,3,3,3,1,2,4,1,3,3,3,2,3,3,4,4,3,3,3,2,3,5,2,5,2,1,4,3,3,3,NA,2,3,5,3,3,3,2,3,3,1,3,3,2,2,4,4,3,3,1,4,2,3,3,4,3,5,2,3,5,4,3,3,5,5,6,6,6,8,5,7,4,6,6,5,5,1,,2,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-23T14:48:47Z,207,NA,2019-04-23T14:55:39Z,0,100,411,1,2019-04-23T14:55:39Z,16,6,7,6,7,2,2,4,1,7,7,7,7,1,1,1,1,6,6,6,6,1,2,2,1,2,3,1,4,1,4,4,5,1,3,3,4,1,5,2,3,4,4,1,3,4,4,2,1,4,2,4,1,5,4,4,3,4,5,4,5,3,1,4,3,4,2,4,2,5,5,5,4,4,5,5,1,1,1,1,2,2,1,1,1,2,1,5,1,1,1,2,1,1,4,4,1,4,1,3,1,0,0,7,0,1,7,8,8,10,0,4,5,2,,3,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-22T10:21:28Z,208,NA,2019-04-22T10:26:28Z,0,100,300,1,2019-04-22T10:26:28Z,15,3,4,2,NA,5,2,5,5,1,3,5,4,6,5,NA,2,2,4,4,3,3,4,4,4,1,2,3,3,1,1,3,3,4,4,4,2,2,4,4,1,4,5,4,4,2,5,3,3,4,3,1,2,3,3,2,4,3,1,3,2,2,2,4,3,4,2,3,2,2,3,1,1,3,4,2,1,1,2,2,3,2,4,2,3,3,1,1,2,4,2,4,4,3,3,3,2,3,3,3,4,4,7,2,3,5,0,5,3,0,3,5,2,1,,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,8,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-23T10:27:58Z,209,NA,2019-04-23T10:55:23Z,0,100,1645,1,2019-04-23T10:55:26Z,16,7,6,6,3,2,1,2,1,7,7,7,7,1,1,1,1,5,4,5,4,2,1,2,1,2,5,2,5,4,4,2,4,4,4,5,5,1,5,4,3,5,4,2,4,4,1,5,5,5,4,5,4,4,4,5,4,5,5,4,4,5,1,2,1,3,1,3,5,4,5,4,5,5,5,5,2,1,3,1,1,5,5,5,5,5,1,5,1,3,1,1,2,1,5,4,3,4,2,3,10,9,5,0,8,10,0,1,0,1,5,7,5,2,,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,2,3,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-13T10:52:38Z,210,NA,2019-04-13T11:05:36Z,0,100,778,1,2019-04-13T11:05:37Z,6,5,4,5,5,5,5,5,5,6,5,5,5,3,2,3,2,4,5,4,5,5,4,5,5,2,3,3,5,4,2,4,4,3,3,4,3,3,5,4,4,3,4,2,5,2,4,4,2,2,2,2,3,5,4,2,4,3,4,3,4,2,2,4,4,4,4,4,2,1,5,3,4,3,3,4,4,4,4,2,4,3,3,4,4,3,1,5,2,3,3,3,2,2,4,3,2,4,2,3,5,5,3,3,7,8,3,8,5,6,7,9,5,2,,3,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,10,1,1,NA,NA,NA,1,NA,NA
2019-04-16T10:38:39Z,211,NA,2019-04-16T10:47:16Z,0,100,516,1,2019-04-16T10:47:16Z,9,5,5,5,5,5,3,5,4,6,5,5,6,2,2,1,1,6,6,6,4,2,5,3,5,2,4,3,5,2,4,4,4,3,2,3,3,1,4,2,4,3,4,1,3,4,2,5,5,2,4,4,4,4,5,5,3,4,5,4,4,4,3,4,3,4,5,3,4,4,5,2,3,3,3,3,2,3,3,3,4,4,3,3,4,3,1,4,3,4,3,2,4,3,3,3,2,3,2,3,5,4,4,2,2,3,5,6,8,6,2,5,5,2,,3,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-20T16:03:27Z,212,NA,2019-04-20T16:48:35Z,0,100,2708,1,2019-04-20T16:48:36Z,13,5,5,6,6,2,4,5,3,6,3,3,4,3,2,4,4,4,4,3,4,6,6,5,3,2,1,3,3,2,3,4,4,4,3,4,2,1,4,4,3,2,4,4,4,4,5,5,3,4,3,2,3,4,3,5,5,4,4,3,2,2,3,3,4,4,3,4,3,4,5,2,3,3,2,4,4,3,3,1,5,2,2,3,3,2,1,5,2,4,3,4,4,2,4,4,1,3,1,3,5,3,7,0,6,5,1,3,0,3,5,6,5,2,,4,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-16T20:53:17Z,213,NA,2019-04-16T21:03:38Z,0,100,620,1,2019-04-16T21:03:38Z,9,6,6,6,5,4,3,5,2,6,6,5,5,3,2,2,4,5,5,5,6,4,2,5,NA,2,2,2,4,2,4,4,4,4,4,4,4,2,4,4,3,3,4,3,2,3,4,4,4,3,4,4,4,4,4,2,5,3,4,4,3,2,4,2,2,3,4,3,3,2,5,4,3,4,4,4,2,3,2,3,4,3,2,4,3,3,1,4,2,2,2,3,3,2,2,3,2,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,2,,4,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,2,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-22T14:23:23Z,214,NA,2019-04-22T14:33:03Z,0,100,579,1,2019-04-22T14:33:03Z,15,4,3,4,4,3,2,3,3,5,5,7,5,2,1,2,3,4,2,4,4,4,7,7,7,2,3,2,4,5,3,3,5,2,1,4,3,1,5,4,3,4,4,2,5,5,3,4,2,2,3,3,2,4,5,3,4,5,2,2,5,3,3,2,5,4,3,5,5,2,5,4,5,3,4,4,4,5,4,2,5,5,5,5,5,5,1,4,5,3,2,1,2,2,3,3,3,3,4,3,6,10,8,0,10,10,0,1,0,0,7,10,5,2,,4,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,3,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-23T02:01:36Z,215,NA,2019-04-24T11:35:12Z,0,100,120816,1,2019-04-24T11:35:13Z,17,6,4,4,5,2,1,2,2,6,5,6,5,2,3,2,1,5,6,6,5,2,1,2,2,2,5,3,5,3,3,2,4,1,2,4,5,2,5,4,4,5,4,1,4,3,2,5,1,4,3,5,4,3,4,5,3,4,5,2,5,4,4,4,4,3,4,4,2,3,5,4,4,4,4,4,1,1,2,1,3,3,4,4,4,2,1,5,4,3,2,2,2,1,4,4,1,3,3,3,5,3,5,2,7,6,5,5,7,5,5,5,5,2,,3,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-16T11:42:39Z,216,NA,2019-04-16T12:14:05Z,0,100,1886,1,2019-04-16T12:14:06Z,9,6,5,5,5,2,2,2,4,7,7,6,6,5,2,2,2,4,4,5,4,4,6,2,2,5,3,3,4,1,3,3,4,4,2,3,4,1,4,4,3,4,4,2,4,2,3,4,2,4,2,2,3,5,4,3,4,4,4,3,4,4,3,4,4,1,2,4,4,4,5,3,3,4,3,4,3,3,1,1,4,1,4,1,3,1,1,5,3,1,1,1,2,2,4,4,3,4,1,3,0,5,0,2,5,1,10,10,7,10,0,5,5,2,,2,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,2,NA,9,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-24T17:07:24Z,217,NA,2019-04-24T18:36:14Z,0,100,5329,1,2019-04-24T18:36:14Z,17,3,5,5,6,4,4,7,4,5,1,1,5,3,1,2,1,3,4,4,3,3,5,4,4,2,4,3,4,4,4,3,3,2,3,4,3,2,4,4,4,4,2,2,4,4,3,3,3,2,3,4,2,4,4,5,4,4,3,3,4,4,2,4,5,4,3,3,4,5,5,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,1,5,2,4,2,3,3,2,5,5,2,5,5,3,6,4,5,4,6,6,3,6,4,3,5,5,5,2,,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,4,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-16T11:03:50Z,218,NA,2019-04-16T11:21:23Z,0,100,1053,1,2019-04-16T11:21:24Z,9,4,6,6,5,4,4,5,3,6,6,7,5,2,1,2,2,4,4,5,5,4,4,4,1,2,3,3,4,1,4,1,4,1,3,4,4,2,5,4,3,4,4,1,4,4,3,5,1,5,3,4,1,4,2,4,4,5,4,3,4,4,1,4,4,4,2,4,2,2,5,4,4,4,3,4,2,3,2,2,4,4,3,4,4,4,1,5,1,2,2,4,3,2,4,4,1,4,1,3,6,6,7,3,7,6,3,3,5,5,6,5,5,1,,4,NA,NA,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
